id,average,a_plus,a,a_minus,b_plus,b,b_minus,c_plus,c,c_minus,total_enrolled,course_id,dfw
71179,3.2314388489208636,0,7,22,60,33,8,3,4,0,139,8510.0,2
71180,3.8643835616164384,0,35,19,8,4,2,1,0,1,73,8511.0,3
71181,,0,16,4,0,0,0,0,0,0,20,8513.0,0
71182,,0,7,4,2,0,0,0,0,0,13,8514.0,0
71183,3.81,0,14,21,2,0,0,0,0,0,38,8515.0,1
71184,,0,6,8,2,0,0,0,0,0,16,8516.0,0
71185,,0,8,4,0,0,0,0,0,0,12,2268.0,0
71186,,0,3,0,0,0,0,0,0,0,3,8517.0,0
71187,3.8664414413963963,5,62,43,1,0,0,0,0,0,111,8519.0,0
71188,3.8238709677419354,7,14,13,3,1,0,0,0,0,39,8522.0,1
71189,3.65,0,12,15,8,1,1,0,0,0,39,8523.0,2
71190,,0,10,0,1,0,0,0,0,0,11,8526.0,0
71191,4.0,8,96,2,0,0,0,0,0,0,106,8527.0,0
71192,,0,1,0,0,0,0,0,0,0,1,8529.0,0
71193,,4,4,0,0,0,0,0,0,0,8,8530.0,0
71194,3.834470370104149,9,199,51,23,13,4,0,0,0,301,8531.0,1
71195,3.89,0,12,3,0,1,0,0,0,0,16,8532.0,0
71196,3.8987612484160223,93,93,20,8,8,1,0,0,0,225,8533.0,0
71197,,0,0,1,0,0,0,0,0,0,1,8534.0,0
71198,3.9364786133576732,34,290,32,6,3,0,0,0,0,365,8535.0,0
71199,3.8849999999999993,0,48,16,1,1,0,0,0,0,66,8536.0,0
71200,,4,14,10,6,0,0,0,0,0,34,8537.0,0
71201,3.4935086896842997,12,31,35,20,16,8,0,0,0,123,8538.0,1
71202,3.9596666666666662,9,17,4,0,0,0,0,0,0,30,8540.0,0
71203,3.7459755419677605,20,103,94,25,12,0,0,0,0,257,8542.0,2
71204,3.7904924036896364,0,64,56,14,6,2,0,0,0,144,8543.0,0
71205,,0,0,0,1,0,0,0,0,0,2,8544.0,1
71206,,0,0,0,1,1,0,0,0,0,2,8546.0,0
71207,,0,0,0,0,0,0,0,0,0,1,2306.0,1
71208,,0,0,0,0,0,0,0,0,0,4,8550.0,4
71209,,0,0,0,0,0,0,0,0,0,1,7021.0,1
71210,,0,0,0,0,0,0,0,0,0,1,8552.0,1
71211,3.073395733198415,5,41,32,25,37,13,7,14,11,201,8553.0,16
71212,3.1317304747320067,101,337,455,476,458,296,181,115,65,2612,8554.0,127
71213,3.0264093064922726,275,772,733,943,1257,737,494,422,253,6165,8555.0,278
71214,3.2988882969219837,192,1025,1625,1742,1232,537,268,148,76,6999,8556.0,154
71215,2.90929208934842,7,35,33,19,38,35,13,18,14,233,8557.0,21
71216,3.1952147235888955,233,699,727,866,886,537,288,198,79,4636,8558.0,123
71217,3.3513920095512924,124,810,1131,1251,907,356,118,84,21,4876,8559.0,74
71218,3.007706422018349,7,10,12,20,16,19,11,6,4,109,8560.0,4
71219,2.83,3,8,7,5,12,5,5,3,4,60,8561.0,8
71220,3.220418006430868,45,46,50,49,38,32,21,9,3,311,8562.0,18
71221,3.2276000000000002,2,66,78,47,40,23,10,16,8,325,8563.0,35
71222,3.3249999999920625,47,49,60,74,66,47,12,5,7,378,8564.0,11
71223,3.23,1,4,5,2,5,1,0,1,1,20,8565.0,0
71224,3.392477064220184,15,24,23,25,19,5,0,2,0,115,8566.0,2
71225,3.220729613751073,37,119,72,53,55,29,32,23,16,466,8567.0,30
71226,3.2329411764491978,35,66,52,73,65,35,8,11,4,374,8568.0,25
71227,3.3552729098747007,19,42,30,20,28,22,10,2,3,183,8570.0,7
71228,,0,6,5,7,3,2,0,0,1,25,8571.0,1
71229,3.681414141414141,22,47,15,12,7,4,1,0,0,110,8572.0,2
71230,,0,7,0,1,0,1,0,0,0,9,8573.0,0
71231,3.3594444444444442,4,13,19,15,21,8,0,2,0,86,8574.0,4
71232,,0,12,3,3,0,1,0,0,0,20,8576.0,1
71233,,0,6,0,0,0,0,0,0,0,7,8577.0,1
71234,3.54,1,23,4,2,3,1,0,1,0,36,8578.0,1
71235,3.58,2,20,32,15,3,1,0,0,0,75,8579.0,2
71236,3.4502564102564097,3,15,13,15,15,6,1,1,0,72,8580.0,3
71237,3.3780538057427827,9,60,40,47,36,56,0,0,0,254,8581.0,6
71238,,4,10,14,8,6,5,0,1,0,48,8582.0,0
71239,3.192222222222222,1,11,13,15,16,16,1,5,0,81,8583.0,3
71240,,2,6,4,1,0,0,0,0,0,13,8585.0,0
71241,,8,15,10,7,6,2,0,0,0,50,8586.0,2
71242,,0,1,0,0,0,0,0,0,0,1,8587.0,0
71243,3.79,0,16,10,4,3,1,0,0,0,34,8588.0,0
71244,,0,1,0,0,0,0,0,0,0,1,2361.0,0
71245,3.957058823529412,0,30,0,2,0,0,0,0,0,34,8589.0,2
71246,4.0,0,18,0,0,0,0,0,0,0,18,8590.0,0
71247,,0,11,0,0,0,0,0,0,0,12,8591.0,1
71248,,0,10,0,0,0,0,0,0,0,10,8592.0,0
71249,,0,7,0,0,0,0,0,0,0,7,8593.0,0
71250,3.819875,23,44,22,3,1,1,0,1,0,96,8594.0,1
71251,3.65,0,5,5,0,0,0,0,0,1,11,8595.0,0
71252,3.7867842207203206,46,154,71,22,14,5,3,0,2,321,8596.0,4
71253,3.9300000000000006,0,32,2,0,2,0,0,0,0,36,8597.0,0
71254,3.8229292929292926,5,46,59,11,2,2,0,0,0,125,8598.0,0
71255,3.53,0,6,5,7,1,0,0,1,0,20,8599.0,0
71256,3.4193901960367645,11,81,71,42,44,13,7,10,0,288,8600.0,9
71257,3.8671589688506987,15,64,30,3,1,0,0,0,0,113,8601.0,0
71258,,0,0,0,0,0,0,0,0,0,1,8602.0,1
71259,3.6817167725058146,0,50,36,36,7,1,0,0,0,131,8603.0,1
71260,3.840816326530612,1,25,39,7,1,0,0,0,0,75,8604.0,1
71261,3.6872340425872343,3,80,103,30,11,3,1,1,1,235,8605.0,2
71262,3.6379147982062774,0,172,142,71,36,19,2,2,0,446,8606.0,2
71263,3.5745566123229904,16,105,91,44,44,10,2,4,2,319,8607.0,1
71264,,0,6,3,5,2,1,0,0,0,17,8609.0,0
71265,3.7254423592252004,113,126,67,32,13,10,2,1,5,373,8610.0,4
71266,3.321363636363636,7,11,10,10,11,5,2,0,0,57,8611.0,1
71267,,0,10,1,0,1,0,0,0,0,12,2393.0,0
71268,,0,6,1,0,0,0,0,0,0,7,8612.0,0
71269,3.6782805429864247,1,76,88,36,13,3,0,1,0,221,8614.0,3
71270,3.7832558139534886,0,27,12,2,0,0,0,1,1,43,8615.0,0
71271,,0,0,0,0,0,0,0,0,0,8,2397.0,8
71272,3.6344279723218857,9,56,67,17,17,2,1,1,0,173,8616.0,3
71273,,0,4,10,5,0,0,0,0,0,19,8617.0,0
71274,,0,1,3,1,1,0,0,0,0,6,8618.0,0
71275,3.706792452830188,1,20,19,6,5,0,0,0,0,53,8619.0,2
71276,3.656344339622641,1,38,33,23,10,0,0,1,0,106,8620.0,0
71277,3.87,1,27,12,3,0,0,0,0,0,44,8621.0,1
71278,3.4141176470588235,0,4,7,15,5,1,0,0,0,34,8622.0,2
71279,3.620512558535547,3,49,40,17,12,12,0,0,0,135,8623.0,2
71280,3.6587974852862497,0,58,60,30,13,5,0,0,0,168,8624.0,2
71281,3.287791116446578,10,150,175,184,154,79,30,20,8,833,8625.0,23
71282,3.21,0,3,7,6,6,1,2,1,1,27,8626.0,0
71283,3.2756695156695157,1,66,70,78,84,12,14,17,3,351,8627.0,6
71284,3.577581047321696,49,420,118,55,56,25,19,27,7,802,8628.0,26
71285,3.6621176470588233,0,40,28,5,2,5,1,0,1,85,8629.0,3
